Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2022-01-05 09:00:00,Taiwan,Taiwan,TW,451.98,542.2,13.97,4.28,taipower.com.tw,false,
2022-01-05 10:00:00,Taiwan,Taiwan,TW,453.55,542.76,15.01,5.48,taipower.com.tw,false,
2022-01-05 11:00:00,Taiwan,Taiwan,TW,453.22,542.83,14.41,4.71,taipower.com.tw,false,
2022-01-05 12:00:00,Taiwan,Taiwan,TW,454.3,543.41,14.1,4.19,taipower.com.tw,false,
2022-01-05 13:00:00,Taiwan,Taiwan,TW,455.87,543.6,14.26,4.15,taipower.com.tw,false,
2022-01-05 14:00:00,Taiwan,Taiwan,TW,453.71,541.34,13.93,3.34,taipower.com.tw,false,
2022-01-05 15:00:00,Taiwan,Taiwan,TW,451.25,538.63,14.33,3.23,taipower.com.tw,false,
2022-01-05 16:00:00,Taiwan,Taiwan,TW,446.88,534.58,14.15,2.36,taipower.com.tw,false,
2022-01-05 17:00:00,Taiwan,Taiwan,TW,442.08,529.46,14.49,2.5,taipower.com.tw,false,
2022-01-05 18:00:00,Taiwan,Taiwan,TW,436.94,524.28,14.96,2.91,taipower.com.tw,false,
2022-01-05 19:00:00,Taiwan,Taiwan,TW,434.85,521.48,15.61,3.48,taipower.com.tw,false,
2022-01-05 20:00:00,Taiwan,Taiwan,TW,434.29,520.5,15.91,3.69,taipower.com.tw,false,
2022-01-05 21:00:00,Taiwan,Taiwan,TW,433.79,519.98,15.96,3.81,taipower.com.tw,false,
2022-01-05 22:00:00,Taiwan,Taiwan,TW,437.77,523.75,15.69,3.79,taipower.com.tw,false,
2022-01-05 23:00:00,Taiwan,Taiwan,TW,436.27,522.41,15.88,4.41,taipower.com.tw,false,
2022-01-06 00:00:00,Taiwan,Taiwan,TW,427.02,512.24,18.1,7.48,taipower.com.tw,false,
2022-01-06 01:00:00,Taiwan,Taiwan,TW,419.93,504.0,19.91,9.71,taipower.com.tw,false,
2022-01-06 02:00:00,Taiwan,Taiwan,TW,415.07,498.53,20.93,10.79,taipower.com.tw,false,
2022-01-06 03:00:00,Taiwan,Taiwan,TW,404.32,487.65,22.41,12.42,taipower.com.tw,false,
2022-01-06 04:00:00,Taiwan,Taiwan,TW,403.59,487.15,22.21,12.05,taipower.com.tw,false,
2022-01-06 05:00:00,Taiwan,Taiwan,TW,407.8,492.05,21.05,10.72,taipower.com.tw,false,
2022-01-06 06:00:00,Taiwan,Taiwan,TW,427.97,513.04,18.47,8.54,taipower.com.tw,false,
2022-01-06 07:00:00,Taiwan,Taiwan,TW,437.16,522.98,16.86,6.96,taipower.com.tw,false,
2022-01-06 08:00:00,Taiwan,Taiwan,TW,445.17,530.96,16.02,6.27,taipower.com.tw,false,
2022-01-06 09:00:00,Taiwan,Taiwan,TW,449.7,535.06,16.2,6.48,taipower.com.tw,false,
2022-01-06 10:00:00,Taiwan,Taiwan,TW,448.7,534.6,15.79,6.18,taipower.com.tw,false,
2022-01-06 11:00:00,Taiwan,Taiwan,TW,445.48,531.59,15.72,6.0,taipower.com.tw,false,
2022-01-06 12:00:00,Taiwan,Taiwan,TW,441.52,527.72,16.03,6.16,taipower.com.tw,false,
2022-01-06 13:00:00,Taiwan,Taiwan,TW,444.87,530.88,15.82,5.69,taipower.com.tw,false,
2022-01-06 14:00:00,Taiwan,Taiwan,TW,446.24,532.21,15.69,5.13,taipower.com.tw,false,
2022-01-06 15:00:00,Taiwan,Taiwan,TW,441.71,528.34,15.46,4.49,taipower.com.tw,false,
2022-01-06 16:00:00,Taiwan,Taiwan,TW,442.22,528.68,15.03,3.55,taipower.com.tw,false,
2022-01-06 17:00:00,Taiwan,Taiwan,TW,443.28,529.35,15.13,3.48,taipower.com.tw,false,
2022-01-06 18:00:00,Taiwan,Taiwan,TW,440.23,526.46,15.29,3.35,taipower.com.tw,false,
2022-01-06 19:00:00,Taiwan,Taiwan,TW,440.44,526.46,15.41,3.29,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2022-01-06 20:00:00,Taiwan,Taiwan,TW,440.98,526.82,15.47,3.26,Electricity Maps Estimation; taipower.com.tw,true,ESTIMATED_TIME_SLICER_AVERAGE
2022-01-06 21:00:00,Taiwan,Taiwan,TW,439.66,525.57,15.5,3.32,taipower.com.tw,false,
2022-01-06 22:00:00,Taiwan,Taiwan,TW,440.83,526.77,15.4,3.37,taipower.com.tw,false,
