Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2021-01-04 22:00:00,Japan,Japan,JP,452.7,535.16,17.6,14.23,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-04 23:00:00,Japan,Japan,JP,433.3,513.6,21.06,17.96,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-05 00:00:00,Japan,Japan,JP,413.42,491.86,24.66,21.97,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-05 01:00:00,Japan,Japan,JP,396.93,473.55,27.69,24.57,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-05 02:00:00,Japan,Japan,JP,388.02,464.45,29.33,26.41,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-05 03:00:00,Japan,Japan,JP,382.44,458.74,30.42,26.9,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-05 04:00:00,Japan,Japan,JP,395.3,472.01,28.02,25.01,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-05 05:00:00,Japan,Japan,JP,411.65,489.66,24.99,21.47,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-05 06:00:00,Japan,Japan,JP,426.24,505.65,22.36,19.2,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-05 07:00:00,Japan,Japan,JP,451.98,534.15,17.56,14.82,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-05 08:00:00,Japan,Japan,JP,465.04,548.63,15.14,12.25,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-05 09:00:00,Japan,Japan,JP,452.98,534.24,17.36,11.73,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-05 10:00:00,Japan,Japan,JP,451.82,532.92,17.57,11.76,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-05 11:00:00,Japan,Japan,JP,464.14,547.46,15.3,12.27,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-05 12:00:00,Japan,Japan,JP,461.29,543.97,15.83,12.34,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-05 13:00:00,Japan,Japan,JP,458.96,541.44,16.26,12.48,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-05 14:00:00,Japan,Japan,JP,460.12,542.93,16.11,12.95,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-05 15:00:00,Japan,Japan,JP,437.27,516.18,20.48,12.68,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-05 16:00:00,Japan,Japan,JP,454.71,536.29,17.47,13.52,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-05 17:00:00,Japan,Japan,JP,456.91,538.35,17.01,13.43,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-05 18:00:00,Japan,Japan,JP,454.04,534.87,17.43,13.32,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-05 19:00:00,Japan,Japan,JP,455.55,537.17,17.14,13.41,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-05 20:00:00,Japan,Japan,JP,456.53,538.58,17.0,13.37,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-05 21:00:00,Japan,Japan,JP,459.75,542.08,16.41,13.14,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-05 22:00:00,Japan,Japan,JP,454.8,537.08,17.22,13.99,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-05 23:00:00,Japan,Japan,JP,433.49,513.96,21.02,18.03,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-06 00:00:00,Japan,Japan,JP,410.53,489.78,25.16,22.58,,true,ESTIMATED_MODE_BREAKDOWN
